id,post_id,post_url,time_of_post,leasing_agent,scraped_at,general_area,street_number,city,province,postal_code,price,sqr_feet,bed,bath,rent_period,user_post_title,first_pic,user_meta_tags,post_description,img_url,source_spider,boundingbox,building_type,address_osm
1060,1740457115,https://www.kijiji.ca/v-apartments-condos/vancouver/vancouver-downtown-the-hudson-1-bedroom-den-solarium/1740457115,2026-07-11T21:39:19.000Z,None | None,2026-07-13 07:09:12,VANCOUVER,vancouver,BC V5V 3P9,,N/A,2600,N/A,N/A,N/A,monthly,Vancouver Downtown The Hudson 1 Bedroom+Den+Solarium,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/70/7055aac9-1770-4a4b-8092-d5ebc7390665?rule=kijijica-640-webp,N/A,"$2,600 Vancouver Downtown The Hudson 1 Bedroom+Den+Solarium (Granville Skytrain Station)

Vancouver Downtown The Hudson
Beautiful Downtown High Rise Condo ""The Hudson"" 660ft
1 Bedroom 1 Full bathroom with Balcony, Office and Solarium with 1 Car Parking Condo (unfurnished unit) for rent:

* No smokers, no pets, no subletting and no Airbnb Please *
Landlord is looking for long term tenant (lady or couple)
Minimum lease 1 year

Reference require

Available 1st September
Price: $2600 per month + Utilities

Location: 610 Granville Street Vancouver (Heart of Downtown Granville Skytrain Station)

Description: Beautiful High Rise Condo ""The Hudson"" (unfurnished unit)
1 bedroom, 1 full bathroom, balcony, office, solarium, with 1 car parking
660ft South East Corner unit (has very nice city views)
Open kitchen style, tile and engineered wood floor
Electric stove, microwave, dishwasher, refrigerator and in suite laundry
24hr Concierge security in the lobby and secure underground parking
Including Hot water

Residential Gym, Meeting Rooms and Lounge etc...

Direct access to Granville Skytrain Station (Expo Line and Canada Line)
Direct access to Pacific Shopping Centre Mall and Steve Nash Sports Club
Walk distances to: Holt Renfrew, The Keg Restaurant, Starbucks, London Drugs,
Four Seasons Hotel, and other Hotels
Vancouver Art Gallery, Robson Street, Yaletown, Gastown
Canada Place, Water Front and Pan Pacific Hotel
BCIT and other colleges and universities etc...

Please * No smokers, no pets, no subletting and no Airbnb *
Tenants need to respond tenants insurance, moving in and out fees.

Please contact by email for more information

Thank you very much",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/70/7055aac9-1770-4a4b-8092-d5ebc7390665?rule=kijijica-640-webp,kijiji_spider,,,
1061,1740462370,https://www.kijiji.ca/v-apartments-condos/vancouver/large-one-bedroom/1740462370,2026-07-12T00:05:34.000Z,None | None,2026-07-13 07:09:24,VANCOUVER,burnaby,BC V5B 2V7,,N/A,1850,N/A,N/A,N/A,monthly,Large One Bedroom,N/A,N/A,"Large one bedroom facing sunny south with balcony in quiet clean building.  The bathroom and kitchen have maple-colored cabinets and lots of closet space.  
The rent includes one locker, one parking stall in gated parkade, heat and hot water.
The suite is available August 1, 2026 at $1850.00 per month.  References required.  Sorry no pets.
The Quay is only a few minutes away with weekly events and a Farmer's Market.
Please call/text Maya at 604 710 6364.",N/A,kijiji_spider,,,
1062,1740462807,https://www.kijiji.ca/v-apartments-condos/vancouver/1-bedroom-suite-for-rent/1740462807,2026-07-12T00:18:36.000Z,None | None,2026-07-13 07:09:39,VANCOUVER,renfrew-collingwood,Vancouver,BC,N/A,1900,N/A,N/A,N/A,monthly,1 bedroom suite for rent,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/eb/eb9bfc13-79b1-49ff-b73c-eb91e14f1ae3?rule=kijijica-640-webp,N/A,"Close to amenities, groceries T&T market, Rupert park, PNE, Renfrew area",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/eb/eb9bfc13-79b1-49ff-b73c-eb91e14f1ae3?rule=kijijica-640-webp,kijiji_spider,,,
1063,1739061694,https://www.kijiji.ca/v-apartments-condos/vancouver/966-stewart-avenue-coquitlam-british-columbia/1739061694,2026-06-12T08:16:33.000Z,https://www.realtor.ca/real-estate/29886367/966-stewart-avenue-coquitlam?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 778949xxxx,2026-07-13 07:09:50,VANCOUVER,stewart avenue,Coquitlam,BC,V3K 3P1,2300,N/A,N/A,N/A,monthly,"966 STEWART AVENUE Coquitlam, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ce/ce121140-7b25-40a2-b433-71144d720e0e?rule=kijijica-640-webp,N/A,"Call or text Bria at 778-949-4499 to schedule a showing.  Be the first to live in this brand-new laneway home at 966 Stewart Avenue, Coquitlam. Offering approximately 1,200 sq.ft. of bright and modern living space, this home features a private entrance, spacious open-concept layout, modern kitchen, in-suite washer and dryer, and a dedicated parking stall conveniently located right beside the home. Internet is included in the rent, while utilities are separate. Located in a convenient Coquitlam neighbourhood close to shopping, restaurants, parks, schools, transit, Lougheed Highway, and Highway 1. Pets may be considered upon owner approval. No smoking. Available now for $2,500/month. Background, credit, and reference checks required. Tenant insurance required. (id:24493)

MLS® #R3134779 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29886367/966-stewart-avenue-coquitlam?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/ce/ce121140-7b25-40a2-b433-71144d720e0e?rule=kijijica-640-webp,kijiji_spider,,,
1064,1739061685,https://www.kijiji.ca/v-apartments-condos/vancouver/720-w-54th-avenue-vancouver-british-columbia/1739061685,2026-06-12T08:16:28.000Z,https://www.realtor.ca/real-estate/29886368/720-w-54th-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 778949xxxx,2026-07-13 07:10:01,VANCOUVER,w 54th avenue,Vancouver,BC,V6P 0E1,2800,N/A,N/A,N/A,monthly,"720 W 54TH AVENUE Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d9/d9cfeac6-a63a-41d6-94bf-f90cd28ef95f?rule=kijijica-640-webp,N/A,"Call or text Bria at 778-949-4499 to schedule a showing.  Spacious 4-bedroom, 2-bathroom basement suite with a den at 720 W 54th Avenue, Vancouver. Offering approximately 1,700 sq.ft. of living space, this home features a functional layout, in-suite laundry, and plenty of room for a family or professionals. Conveniently located near parks, schools, shopping, restaurants, and public transit. Street parking available. Utilities shared separately. Pets welcome upon approval. No smoking. Available now for $2,800/month. Background, credit, and reference checks required. Tenant insurance required. (id:24493)

MLS® #R3134789 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29886368/720-w-54th-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/d9/d9cfeac6-a63a-41d6-94bf-f90cd28ef95f?rule=kijijica-640-webp,kijiji_spider,,,
1065,1737501949,https://www.kijiji.ca/v-apartments-condos/vancouver/107-3462-ross-drive-vancouver-british-columbia/1737501949,2026-05-13T09:02:11.000Z,https://www.realtor.ca/real-estate/29819255/107-3462-ross-drive-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 604719xxxx,2026-07-13 07:10:14,VANCOUVER,3462 ross drive,Vancouver,BC,V6S 0B7,3000,N/A,N/A,N/A,monthly,"107 3462 ROSS DRIVE Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/52/52498617-9d1a-4adc-87d3-b94963b065ca?rule=kijijica-640-webp,N/A,". (id:24493)

MLS® #R3129221 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29819255/107-3462-ross-drive-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/52/52498617-9d1a-4adc-87d3-b94963b065ca?rule=kijijica-640-webp,kijiji_spider,,,
1066,1739063316,https://www.kijiji.ca/v-apartments-condos/vancouver/1707-5189-gaston-street-vancouver-british-columbia/1739063316,2026-06-12T09:03:53.000Z,https://www.realtor.ca/real-estate/29886369/1707-5189-gaston-street-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 778990xxxx,2026-07-13 07:10:25,VANCOUVER,5189 gaston street,Vancouver,BC,V5R 6G4,2900,N/A,N/A,N/A,monthly,"1707 5189 GASTON STREET Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/bc/bca340c3-8635-4548-b3e4-d2d47a849375?rule=kijijica-640-webp,N/A,"Please text Stephen 778-956-8881 (Do Not Call) Or email: info@vanhousepm.com NO PETS, NO SMOKING, 1 YEAR LEASE  Bright and well-kept 2-bedroom, 2-bathroom condo in a convenient Vancouver location. This functional home offers a comfortable layout, modern finishes, and great natural light. Enjoy building amenities and easy access to transit, shopping, parks, and everyday essentials. Perfect for professionals, couples, or small families seeking comfort and convenience.  Just a 5-minute walk to Joyce SkyTrain Station, providing quick access to Downtown Vancouver. Only a 15-minute drive to both Metrotown and Downtown, with easy access to Highway 1 for commuters.  Features: 1 Living Room 1 Kitchen 2 Bedroom 2 Bathroom  What else is included: - Fridge / Stove - Laundry - Dishwasher - 1 Parking (id:24493)

MLS® #R3134790 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29886369/1707-5189-gaston-street-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/bc/bca340c3-8635-4548-b3e4-d2d47a849375?rule=kijijica-640-webp,kijiji_spider,,,
1067,1737503401,https://www.kijiji.ca/v-apartments-condos/vancouver/3000-west-15th-avenue-vancouver-british-columbia/1737503401,2026-05-13T09:31:00.000Z,https://www.realtor.ca/real-estate/29735321/3000-west-15th-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 604773xxxx,2026-07-13 07:10:40,VANCOUVER,west 15th avenue,Vancouver,BC,V6H 1R2,2000,N/A,N/A,N/A,monthly,"3000 WEST 15TH AVENUE Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9c/9c2984ba-a401-4856-b155-fa2b4c700383?rule=kijijica-640-webp,N/A,"Please Email or Text to book the showing, thanks. 1. Address: 30xx West 15th Avenue 2. Area: Vancouver W 3. Style: House 4. Room:2bed1bath 5. level: Basement 6. Floor sqft: 600 sqft 7. lot sqft: sqft 8. Age: 9. Rent: $2000 10. Utility: Tenants need to pay for internet, 25% hydro, gas, water 11. Requirements: tenants insurance with at 2 million third party liability, credit check, no pets, no smoking 12. Furnished:N 13. Available:Jul 1 14. School Catchment: Elementary K - 7 Carnarvon Elementary Secondary 8 - 12 Kitsilano Secondary 15. Bus: 002,033,N22,N17 16. Park: Carnarvon Park, Valdez Park and Almond Park 17. Including :  Please Email or Text to book the showing, thanks. (id:24493)

MLS® #R3122244 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29735321/3000-west-15th-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/9c/9c2984ba-a401-4856-b155-fa2b4c700383?rule=kijijica-640-webp,kijiji_spider,,,
1068,1737504359,https://www.kijiji.ca/v-apartments-condos/vancouver/19fl-1500-martin-street-white-rock-british-columbia/1737504359,2026-05-13T09:48:39.000Z,https://www.realtor.ca/real-estate/29736144/19fl-1500-martin-street-white-rock?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 604448xxxx,2026-07-13 07:10:52,VANCOUVER,1500 martin street,White Rock,BC,N/A,5500,N/A,N/A,N/A,monthly,"19FL 1500 MARTIN STREET White Rock, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a7/a77f0615-9224-4e93-b3cd-af4b374d2f7f?rule=kijijica-640-webp,N/A,"******************* Please answer the following in your response: 0.Are you looking for furnished or unfurnished? 1.What's your name? 2.How many people and who is this for? 3.What is your income source? 4.When do you wish to start? 5.How long do you wish to stay? 6.Reason for moving? 7.When do you wish to view? 8.What questions do you have? 9.Will you provide income proof before showing? ********************  REQUIREMENTS NO SMOKING. NO PETS. NO EXCEPTIONS. 1 year minimum. Max 4 adults. deposit, references, tenant insurance required. clean. no shoes inside.  INCLUDED: strata fee, 2 parking, XXXL storage locker. EXCLUDED: electricity, internet, move in fee. (id:24493)

MLS® #R3122434 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29736144/19fl-1500-martin-street-white-rock?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a7/a77f0615-9224-4e93-b3cd-af4b374d2f7f?rule=kijijica-640-webp,kijiji_spider,,,
1069,1737504564,https://www.kijiji.ca/v-apartments-condos/vancouver/450-walker-street-coquitlam-british-columbia/1737504564,2026-05-13T09:53:30.000Z,https://www.realtor.ca/real-estate/29734564/450-walker-street-coquitlam?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 778522xxxx,2026-07-13 07:11:02,VANCOUVER,walker street,Coquitlam,BC,V3K 4E1,800,N/A,N/A,N/A,monthly,"450 WALKER STREET Coquitlam, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a5/a5b1e7b9-1350-4683-9e1f-3d909d1d7acc?rule=kijijica-640-webp,N/A,"Private room rental at 450 Walker St with approximately 150 sqft per room. Monthly rent is $800 per room, including utilities and internet, with shared kitchen and laundry access. Conveniently located near transit, shopping, park space, and nearby school, this is a practical option for students or working individuals seeking affordable accommodation. (id:24493)

MLS® #R3122090 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29734564/450-walker-street-coquitlam?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a5/a5b1e7b9-1350-4683-9e1f-3d909d1d7acc?rule=kijijica-640-webp,kijiji_spider,,,
1070,1739066067,https://www.kijiji.ca/v-apartments-condos/vancouver/3608-w-30th-avenue-vancouver-british-columbia/1739066067,2026-06-12T10:08:18.000Z,https://www.realtor.ca/real-estate/29881835/3608-w-30th-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 778688xxxx,2026-07-13 07:11:19,VANCOUVER,w 30th avenue,Vancouver,BC,V5Z 0K1,2990,N/A,N/A,N/A,monthly,"3608 W 30TH AVENUE Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7d/7d7bc7b4-1d37-4528-b406-11d6cc65fbba?rule=kijijica-640-webp,N/A,"This eco-friendly, 2 levels, 1 bedroom, 1 bathroom, stand alone custom designed laneway house features clean, minimalist design with luxurious materials and fixtures used throughout such as Euro ""Tilt and Turn"" doors, state of the art sound system, skylights, and heated floors. The exterior is West Coast craftsman style with cedar sidings and classic roof lines. Inside is black and white with lots of lights coming in from large triangular and rectangular windows in all directions. The ground floor foyer has dark slate tiled floors. Down the hall is the private comfy bedroom with black out blinds, plasma TV and separate entrance. Bathroom uses luxurious modern fixtures. Insuite stacked washer dryer is in the hallway. Perfect for single professionals. Maximum two occupants. (id:24493)

MLS® #R3134447 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29881835/3608-w-30th-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/7d/7d7bc7b4-1d37-4528-b406-11d6cc65fbba?rule=kijijica-640-webp,kijiji_spider,,,
1071,1739066306,https://www.kijiji.ca/v-apartments-condos/vancouver/3143-e-8th-avenue-vancouver-british-columbia/1739066306,2026-06-12T10:14:37.000Z,https://www.realtor.ca/real-estate/29886652/3143-e-8th-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 778980xxxx,2026-07-13 07:11:29,VANCOUVER,e 8th avenue,Vancouver,BC,V5T 1R8,4800,N/A,N/A,N/A,monthly,"3143 E 8TH AVENUE Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a9/a9009df9-b22b-4a76-a979-78b9548458c4?rule=kijijica-640-webp,N/A,"Location: Quiet, tree-lined residential street in the heart of East Vancouver (near E 8th Ave & Rupert St) Furnishing: FULLY FURNISHED, stylish, and move-in ready Term: Listed monthly rate applies to 12 month leases. Minimum 9 month will be available at adjusted rates. Please submit an inquiry for further details. Internet: Included This newly built, beautifully curated family home offers everything you need for a comfortable stay. Featuring high-quality mattresses, stylish furnishings, premium appliances, and a fully stocked kitchen, it´s perfect for professionals, families, or long-term renters. (id:24493)

MLS® #R3134839 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29886652/3143-e-8th-avenue-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/a9/a9009df9-b22b-4a76-a979-78b9548458c4?rule=kijijica-640-webp,kijiji_spider,,,
1072,1739066311,https://www.kijiji.ca/v-apartments-condos/vancouver/1603-1055-richards-street-vancouver-british-columbia/1739066311,2026-06-12T10:14:38.000Z,https://www.realtor.ca/real-estate/29884351/1603-1055-richards-street-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 778980xxxx,2026-07-13 07:11:44,VANCOUVER,1055 richards street,Vancouver,BC,V6B 0G1,2495,N/A,N/A,N/A,monthly,"1603 1055 RICHARDS STREET Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8f/8fa8bd98-ed6c-408d-82b1-34551b89313d?rule=kijijica-640-webp,N/A,"Welcome to this stylish Yaletown Vancouver Furnished Condo for Rent at the Donovan. Featuring 1 bedroom, 1 bathroom, a den and beautiful furnishings, this Vancouver furnished condo for rent has everything you need for comfortable living. A spacious modern kitchen is equipped with Miele stainless steel appliances, a gas range, beautiful espresso-toned cabinets and a breakfast bar with 2 leather bar stools. This open concept space enjoys a custom upholstered sofa and lounge chair, a marble coffee table, a Smart TV along with tastefully curated art and home accents. Relax and unwind in the private bedroom where a generous plush bed with built-in headboard cabinets is the perfect place for your belongings. (id:24493)

MLS® #R3134611 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29884351/1603-1055-richards-street-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/8f/8fa8bd98-ed6c-408d-82b1-34551b89313d?rule=kijijica-640-webp,kijiji_spider,,,
1073,1739074002,https://www.kijiji.ca/v-apartments-condos/vancouver/615-3996-dumfries/1739074002,2026-06-12T14:17:17.000Z,https://ext.leasey.ai/listings/downtown-relocation-group | 1604202523xxxx,2026-07-13 07:11:58,VANCOUVER,3996 dumfries street,Vancouver,BC,V5N 2R5,2950,N/A,N/A,N/A,monthly,615-3996 Dumfries,https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b2/b2863cd3-8749-4f3a-a23b-d2ec1c72c954?rule=kijijica-640-webp,N/A,"Located in the desirable Kensington-Cedar Cottage neighborhood, this spacious 2-bedroom plus den rental property is now available for immediate occupancy. With 758 square feet of living space, this unit is perfect for up to 3 people looking for a comfortable and convenient place to call home.

This air conditioned suite features two bedrooms, ideal for a small family or roommates, as well as a den that can be used as a home office or additional living space. The open layout and large windows provide plenty of natural light, creating a warm and inviting atmosphere.

The Kensington-Cedar Cottage neighborhood offers a vibrant community with access to parks, schools, shopping, and dining options. Convenient public transportation makes commuting a breeze, while nearby amenities cater to every need.

Don't miss out on this opportunity to make this property your new home. Schedule a viewing today or start the application process to secure your spot in this sought-after neighborhood.

1 EV parking stall included.
*Smoking and Pets are not allowed on the premises*",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/b2/b2863cd3-8749-4f3a-a23b-d2ec1c72c954?rule=kijijica-640-webp,kijiji_spider,,,
1074,1740404801,https://www.kijiji.ca/v-apartments-condos/vancouver/brand-new-air-conditioning-1-bed-with-den-condo-unit/1740404801,2026-07-10T21:56:51.000Z,None | 778800xxxx,2026-07-13 07:12:23,VANCOUVER,burnaby,BC V5C,,N/A,2400,N/A,N/A,N/A,monthly,(Brand New) Air-Conditioning 1-Bed with Den Condo Unit,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9e/9e4579fd-c56b-47af-97c4-205efe3e0ea1?rule=kijijica-640-webp,N/A,"(Brand New) Air-Conditioning 1-Bed with Den Condo Unit 

*** $1,000 Move-In Incentive for Approved Tenant ***

25xx-2381 Beta Ave, Burnaby

Brand new 1-bedroom plus den condo at Eclipse in the vibrant Brentwood community of Burnaby is available for rent. This bright and functional home offers contemporary living with central air conditioning, a thoughtfully designed layout, and a modern kitchen equipped with high-end appliances. 

5 mins walk to Brentwood Skytrain station and The Amazing Brentwood Mall. Metrotown is also in close proximity. Perfectly located in the hub of North Burnaby with easy access to Metro Vancouver and the North Shore. 10 mins to SFU, 4 mins walk to Burnaby Lake Regional Park, and 20 mins from Downtown Vancouver.

1 parking stall and 1 storage locker are included.

Available NOW! 

Pets negotiable, No Smoking, ONE Year LEASE required. 

Credit, employment and current landlord reference check required. 

Approved tenant is required to pay utility fees / move-in / move-out fees if applicable.

Please visit this link for an online virtual presentation or schedule a viewing of the rental unit: https://www.noblehomes.ca/en/listing_detail/8cb0edee-5f4a-f111-bec6-7ced8d1a9df5

You can also send an email to Rental@Noblehomes.ca or TEXT your full name and address of interested property to 778-800-1997. Thank you!

- Burnaby Hospital
- BCIT

Disclaimer: The above information, while deemed to be correct, is not guaranteed. Asking rent and availability are subject to change. Noble & Associates Property Management provides professional property management services on behalf of the owner of this property. Prospective tenants do not need to pay any fees for renting this property.",https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/9e/9e4579fd-c56b-47af-97c4-205efe3e0ea1?rule=kijijica-640-webp,kijiji_spider,,,
1075,1735854382,https://www.kijiji.ca/v-apartments-condos/vancouver/1001-1133-hornby-street-vancouver-british-columbia/1735854382,2026-04-12T09:16:52.000Z,https://www.realtor.ca/real-estate/29590468/1001-1133-hornby-street-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks | 778989xxxx,2026-07-13 07:12:34,VANCOUVER,1133 hornby street,Vancouver,BC,V6Z 2C3,2600,N/A,N/A,N/A,monthly,"1001 1133 HORNBY STREET Vancouver, British Columbia",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/be/bee677cd-3ec4-4aa1-956b-68337d733ef6?rule=kijijica-640-webp,N/A,"This is a rare opportunity to live in a thoughtfully designed home in one of Vancouver´s most vibrant and walkable neighbourhoods. Downtown Vancouver - Unfurnished Rental 1 Bedroom + Large Den | 1 Bathroom Air Conditioning Juliette Balcony | Floor-to-Ceiling Windows High-End Appliances 1 Secured Parking Stall Rent: $2600 Availability: May 1st Lease Term: 1 year Credit Check & Renter´s Insurance required. No Smoking. (id:24493)

MLS® #R3110036 <br/><br/>The trademarks MLS®, Multiple Listing Service® and the associated logos are owned by The Canadian Real Estate Association (CREA) and identify the quality of services provided by real estate professionals who are members of CREA <br/><br/><a href=""https://www.realtor.ca/real-estate/29590468/1001-1133-hornby-street-vancouver?utm_source=kijiji(partner)&utm_medium=referral&utm_campaign=ddfsitelinks"" alt=""Powered by: REALTOR.ca"" target=""_blank""> <img width=""125"" src=""https://www.realtor.ca/images/en-ca/powered_by_realtor.svg""/></a>",https://media.kijiji.ca/api/v1/ca-prod-dealer-ads/images/be/bee677cd-3ec4-4aa1-956b-68337d733ef6?rule=kijijica-640-webp,kijiji_spider,,,
